X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75
31.15	162.991532217898	31.15	254.463891591782	31.15	210.403701149651	31.15	190.73179450629	31.15	183.299579301616	31.15	164.26331209543	31.15	279.783774107472	31.15	300.243357953654	31.15	295.210146385915	31.15	193.216269286084	31.15	185.176487522536	31.15	188.776145285258
31.31	162.693301723729	31.31	254.358898024931	31.31	210.560865847861	31.31	190.539309083746	31.31	182.967931895204	31.31	164.089129989137	31.31	279.225055358848	31.31	300.313030796171	31.31	295.227547896439	31.31	192.710823875818	31.31	184.985271308053	31.31	188.67207022424
31.42	162.473311656905	31.42	253.511692111081	31.42	210.24649104959	31.42	190.052741119051	31.42	182.640813385947	31.42	163.852878389798	31.42	278.846933739868	31.42	299.775533128356	31.42	294.22283630398	31.42	192.016597492526	31.42	184.450453226961	31.42	188.241848978348
31.54	162.192679645095	31.54	253.196730390443	31.54	209.56550717563	31.54	189.790309196066	31.54	182.553553143565	31.54	163.330435656561	31.54	278.078806504831	31.54	299.305369732834	31.54	293.736342920503	31.54	191.964318154811	31.54	184.519980905736	31.54	187.82565135079
31.63	162.087436379168	31.63	252.741778261819	31.63	209.32105827619	31.63	189.230464445429	31.63	181.92526604055	31.63	163.278189713505	31.63	277.764579466677	31.63	299.166047218017	31.63	293.406236722284	31.63	191.702938163565	31.63	183.981158092557	31.63	187.634901062046
31.74	161.735469152739	31.74	252.50031821206	31.74	208.675453583717	31.74	188.835255460588	31.74	181.655420592217	31.74	163.136877468781	31.74	277.026516078162	31.74	297.778419127827	31.74	292.735532474669	31.74	190.977227901047	31.74	183.190212908038	31.74	186.931090784472
31.8	161.569452279755	31.8	251.964965611891	31.8	208.570479462227	31.8	188.446831587484	31.8	181.423867094261	31.8	162.746117781809	31.8	276.810768040268	31.8	297.653800909038	31.8	292.384632623668	31.8	190.974136530995	31.8	183.029515836587	31.8	187.031517446743
31.96	160.981501530409	31.96	251.18841121085	31.96	207.645604250918	31.96	188.258087153196	31.96	180.835420295237	31.96	162.388301290817	31.96	276.311006312857	31.96	297.256166770788	31.96	291.919170985342	31.96	190.419789275514	31.96	182.999092047385	31.96	186.723061152479
32.07	160.736015548084	32.07	250.383767349835	32.07	207.628144650897	32.07	187.908310940534	32.07	180.434149946757	32.07	162.283844142697	32.07	275.700204072345	32.07	296.55985255044	32.07	290.963900517643	32.07	190.419789275514	32.07	182.547329069781	32.07	186.168326595018
32.18	160.71848918095	32.18	250.488708559522	32.18	207.471058326041	32.18	187.488546101783	32.18	180.259670788993	32.18	162.040127488864	32.18	275.246454773133	32.18	296.368364470666	32.18	291.224425792146	32.18	189.932022132283	32.18	182.582064660263	32.18	186.01229185219
32.28	160.227533908079	32.28	249.981445419327	32.28	206.912484659588	32.28	187.418590859251	32.28	179.858400440513	32.28	161.587496538793	32.28	274.827624673963	32.28	295.706869299691	32.28	290.442816585079	32.28	189.618467078365	32.28	181.626410281665	32.28	185.769593396829
32.39	159.929452132574	32.39	249.544137521665	32.39	206.476111501506	32.39	186.981349728701	32.39	179.300110534291	32.39	161.517858440047	32.39	274.496042499564	32.39	295.115012227462	32.39	289.973844384127	32.39	189.270059591518	32.39	181.452665562143	32.39	185.093509611687
32.44	159.815205194109	32.44	249.240313194663	32.44	205.953142002757	32.44	186.740443368895	32.44	179.584298536324	32.44	161.22993207335	32.44	273.66523815022	32.44	294.700476167995	32.44	289.039999884646	32.44	188.977337347097	32.44	181.231403108929	32.44	185.080071038014
32.54	159.911359537497	32.54	248.936606525753	32.54	206.28534877907	32.54	186.447155560952	32.54	179.223085483267	32.54	161.168333314111	32.54	273.497637176303	32.54	294.581891376001	32.54	289.14825387804	32.54	188.266789044819	32.54	180.819156845018	32.54	184.928007723829
32.71	159.630897367879	32.71	248.35956328743	32.71	205.55247283001	32.71	186.324762057017	32.71	178.856822714163	32.71	160.715852789746	32.71	273.410401560956	32.71	294.390466934672	32.71	288.766239306929	32.71	188.388681961827	32.71	180.853897577832	32.71	184.564081027056
32.76	159.122568028562	32.76	248.167204417168	32.76	204.976647686546	32.76	185.695340739777	32.76	178.106860064622	32.76	160.507024609548	32.76	272.276438678822	32.76	293.154918278583	32.76	287.689743804149	32.76	188.040390263443	32.76	180.454395836697	32.76	184.286805927547
32.87	159.061079370127	32.87	247.758820904966	32.87	204.872805844902	32.87	185.367323446831	32.87	178.181891261434	32.87	160.149758466228	32.87	272.004440949846	32.87	292.775613940602	32.87	287.607211909502	32.87	187.382334902628	32.87	180.042347156028	32.87	183.944307838802
32.97	158.736773549394	32.97	247.280647627019	32.97	204.716671186021	32.97	184.724800685803	32.97	177.559511354611	32.97	160.036165731836	32.97	271.139568511987	32.97	291.891978270803	32.97	286.986655183237	32.97	187.124901383776	32.97	179.543612391002	32.97	183.58459230265
33.09	158.298722019148	33.09	246.843630299388	33.09	203.757281453638	33.09	184.602447844161	33.09	177.385148129841	33.09	159.288086946682	33.09	270.47686148464	33.09	291.561433770465	33.09	286.60480088864	33.09	186.707100207961	33.09	179.213685076096	33.09	182.908941061927
33.19	158.228629770943	33.19	246.441575692422	33.19	203.652626821264	33.19	184.49759304354	33.19	177.175922268531	33.19	159.51426038633	33.19	270.459413485682	33.19	291.143916166335	33.19	286.344415359257	33.19	186.53300387419	33.19	178.91850363292	33.19	182.96091808368
33.29	157.834311286539	33.29	245.730729617565	33.29	203.459650160951	33.29	184.056253846538	33.29	176.769419599289	33.29	159.070955977665	33.29	270.033390407668	33.29	291.209704508986	33.29	285.69758986218	33.29	186.024251315778	33.29	178.670366248098	33.29	182.33288593191
33.44	157.781883347231	33.44	245.142263165041	33.44	202.781655059904	33.44	183.540759254563	33.44	176.466654012798	33.44	158.91374685708	33.44	269.542639349466	33.44	290.608566247782	33.44	284.960589682043	33.44	185.840610642315	33.44	178.558932046535	33.44	182.133743471329
33.54	157.186214866434	33.54	244.897564767957	33.54	202.363072700988	33.54	183.698048689057	33.54	176.065700212068	33.54	158.705022726797	33.54	268.775405137289	33.54	289.878040130751	33.54	284.613488875056	33.54	185.370660299278	33.54	178.17697439318	33.54	182.168383504777
33.64	157.168686375748	33.64	244.478098479444	33.64	202.240990349117	33.64	183.121359677718	33.64	175.839080676928	33.64	158.461508461815	33.64	268.356922845875	33.64	289.025765220187	33.64	284.266388068069	33.64	185.231416370894	33.64	177.829756840774	33.64	181.666061324994
33.75	156.958461232943	33.75	244.163502932538	33.75	201.822424668117	33.75	182.719438557807	33.75	175.420715130932	33.75	157.957068186583	33.75	268.077917973682	33.75	288.782267633121	33.75	283.572219809928	33.75	184.970323581475	33.75	177.604071268982	33.75	181.527501191204
33.9	156.687155664876	33.9	243.860841038941	33.9	201.300645490955	33.9	182.18240554236	33.9	175.008140139967	33.9	157.617795642627	33.9	267.405782348826	33.9	288.021283784649	33.9	282.952539222081	33.9	184.73078494748	33.9	177.383631616592	33.9	180.769987205226
34	156.476948756445	34	243.38901774257	34	201.440149774307	34	182.234815530715	34	174.816409294882	34	157.669972178917	34	267.214001478299	34	288.12563685723	34	282.987223528724	34	184.504536547227	34	176.70665398146	34	180.960484089401
34.11	156.065670179479	34.11	243.086534687938	34.11	200.848796809104	34.11	181.575660242208	34.11	174.857091704379	34.11	157.504679870053	34.11	266.716413932966	34.11	287.469224122441	34.11	282.176910905368	34.11	183.882317200304	34.11	176.503772545858	34.11	180.445606404029
34.2	156.494474336388	34.2	242.620126694835	34.2	201.056521332663	34.2	181.832961152936	34.2	174.764132707707	34.2	157.391713993848	34.2	266.115642867754	34.2	287.047421824774	34.2	282.084931301594	34.2	183.634410679479	34.2	176.220640134631	34.2	180.025291796404
34.3	155.960584175613	34.3	242.090626809953	34.3	199.907324248052	34.3	181.435912362721	34.3	173.968337205238	34.3	156.791752278221	34.3	265.897149908854	34.3	286.652010800927	34.3	281.292107760013	34.3	183.325509763985	34.3	175.965754880499	34.3	180.064659219777
34.41	155.645342836394	34.41	241.880971645966	34.41	199.715541874187	34.41	181.156399931368	34.41	173.706947649691	34.41	156.478761710145	34.41	265.21733366141	34.41	285.886948680444	34.41	280.841053222715	34.41	182.786124963561	34.41	175.306245590489	34.41	179.770291698873
34.55	155.024133462935	34.55	241.299273103601	34.55	199.176849265321	34.55	180.654744187347	34.55	173.207678737706	34.55	156.139847209278	34.55	264.354162185875	34.55	284.570433187985	34.55	280.065904174647	34.55	182.825360938423	34.55	175.381262679573	34.55	179.099886203899
34.61	154.901561811878	34.61	240.72280460954	34.61	198.706199463073	34.61	180.183144217261	34.61	172.841780772156	34.61	155.983369569067	34.61	264.040456772951	34.61	284.813809511312	34.61	279.562881987474	34.61	182.4948192182	34.61	174.878040457066	34.61	178.822870605197
34.72	154.568853042201	34.72	240.163789198391	34.72	198.775928446667	34.72	180.130751629301	34.72	172.841780772156	34.72	155.826908598468	34.72	263.779027260709	34.72	284.2922507165	34.72	279.111885656816	34.72	181.833735777754	34.72	174.808628196085	34.72	178.736321983915
34.87	154.271167125628	34.87	239.744531807432	34.87	197.956617056837	34.87	179.7290139997	34.87	172.458463062915	34.87	155.357492347448	34.87	263.273604649525	34.87	284.083647202108	34.87	278.834353300167	34.87	181.520580461999	34.87	174.322759038823	34.87	178.286192473038
34.92	154.271167125628	34.92	239.220472570942	34.92	197.712573949062	34.92	179.187568358742	34.92	172.319071774172	34.92	155.131485758978	34.92	262.803038195334	34.92	283.283939275034	34.92	278.175203534619	34.92	181.329213325575	34.92	174.079832794998	34.92	177.905308527032
35.06	153.938458355951	35.06	239.080714550752	35.06	197.538259824882	35.06	178.977964667679	35.06	171.900914577551	35.06	154.9576217143	35.06	262.140754542882	35.06	283.197023922306	35.06	277.828292256211	35.06	180.807304468928	35.06	173.69808202921	35.06	177.749497671269
35.16	153.615271896234	35.16	238.953698839454	35.16	197.000034667036	35.16	178.651388948149	35.16	171.663331075531	35.16	154.61901593617	35.16	262.254080710194	35.16	282.419979146444	35.16	277.816863379876	35.16	180.63814347353	35.16	173.703952842164	35.16	177.512276797619
35.31	153.072516106838	35.31	238.220124347993	35.31	196.668881134732	35.31	178.232251144012	35.31	171.158125686674	35.31	154.566865379897	35.31	261.50478938442	35.31	282.263544144471	35.31	277.071122091969	35.31	180.67292717789	35.31	173.235514512155	35.31	176.92373718653
35.36	153.239667524702	35.36	237.883721738789	35.36	196.636244413668	35.36	178.447135970136	35.36	171.025221976192	35.36	154.350045075666	35.36	261.321998284853	35.36	281.625828298026	35.36	276.452915019278	35.36	180.12120930872	35.36	173.015946136792	35.36	176.721304003346
35.41	152.794193614809	35.41	237.1109210033	35.41	195.78473161476	35.41	177.736680092753	35.41	170.509218798185	35.41	153.85525271774	35.41	260.773468699976	35.41	280.988324071242	35.41	275.990946295441	35.41	179.969612696166	35.41	172.588334153337	35.41	176.795815706996
35.6	152.732029697574	35.6	237.150268982225	35.6	195.625534716955	35.6	177.399498675192	35.6	170.171754525377	35.6	153.376779563622	35.6	260.294074594922	35.6	280.722101986081	35.6	275.343154039223	35.6	179.512520508815	35.6	172.443501707895	35.6	176.340546470863
35.75	152.339139814494	35.75	236.779177585825	35.75	195.052950054873	35.75	177.212948357285	35.75	169.795214860036	35.75	153.316575783866	35.75	259.205689062885	35.75	279.737226024023	35.75	274.569303040986	35.75	179.082797612117	35.75	171.703801669266	35.75	175.653749296759
35.8	152.111612914336	35.8	236.569644904485	35.8	194.948416972595	35.8	177.003448998572	35.8	169.673304027549	35.8	153.403464534914	35.8	258.92697860698	35.8	279.754620435546	35.8	274.361253216567	35.8	178.61331511412	35.8	171.478324110696	35.8	175.705649288996
35.89	152.111612914336	35.89	236.063307580541	35.89	194.809028422015	35.89	176.462256206326	35.89	169.41208795105	35.89	153.073303942243	35.89	258.752784572039	35.89	279.163826912356	35.89	273.910481373878	35.89	178.21337693959	35.89	171.287552068605	35.89	175.065404986686
36.03	151.586548273771	36.03	235.190288064251	36.03	193.955286045699	36.03	176.200390338592	36.03	168.802567111239	36.03	152.638876848313	36.03	258.090830577952	36.03	278.451405799012	36.03	273.286348561934	36.03	178.265543512847	36.03	170.992696799706	36.03	174.996193889494
36.17	151.578892679279	36.17	235.273462221288	36.17	193.71406217749	36.17	176.048986211305	36.17	168.861621611997	36.17	152.561430601068	36.17	257.751926181462	36.17	278.335713329228	36.17	273.31034528989	36.17	177.662250143077	36.17	170.877622642109	36.17	174.759547827789
36.23	151.193913594954	36.23	234.679918094309	36.23	193.470181009403	36.23	175.822063446845	36.23	168.478558260892	36.23	152.092325840593	36.23	257.229430769093	36.23	277.501802988155	36.23	272.59964158264	36.23	177.436243598852	36.23	170.565491395766	36.23	174.551932322469
36.38	150.878917078057	36.38	233.737210764931	36.38	193.295982554847	36.38	175.472966878645	36.38	167.991029144413	36.38	152.05757610585	36.38	256.497920533227	36.38	277.241213294685	36.38	272.06228674391	36.38	177.053763296988	36.38	170.253360149423	36.38	174.015593655273
36.47	150.598936832698	36.47	233.824501565531	36.47	192.790795375651	36.47	174.931880524775	36.47	167.851730351547	36.47	151.640612606039	36.47	255.958000277838	36.47	276.754766983938	36.47	271.940945867656	36.47	176.93207259119	36.47	170.045261546161	36.47	173.807978149953
36.57	150.616428309918	36.57	233.318248239151	36.57	192.529489364542	36.57	174.862064542845	36.57	167.399017604009	36.57	151.484238799697	36.57	255.888334222855	36.57	276.285678882012	36.57	271.091559733881	36.57	176.480042844191	36.57	169.542373246828	36.57	173.634962452428
36.67	150.18904251239	36.67	232.895549749689	36.67	192.166621638303	36.67	174.536371521152	36.67	167.614976094549	36.67	151.250665698481	36.67	255.1841569038	36.67	275.683999193487	36.67	270.509312769984	36.67	176.450770984372	36.67	169.4275587339	36.67	173.156406284577
36.71	150.049067281277	36.71	232.790818163154	36.71	191.940186218624	36.71	174.18733285585	36.71	167.075295295105	36.71	151.181177756525	36.71	254.713980702099	36.71	275.336609451064	36.71	270.387992019933	36.71	176.120503390638	36.71	168.976769867875	36.71	173.069912784438
36.85	150.059171526685	36.85	232.385729610303	36.85	191.716795601044	36.85	173.669879634603	36.85	166.890932947729	36.85	150.774002603734	36.85	254.288686707849	36.85	274.700448725737	36.85	269.771320001322	36.85	175.969629013246	36.85	168.810077451219	36.85	172.729899666193
36.99	149.824396999393	36.99	232.01567434472	36.99	191.319367261224	36.99	173.850427195139	36.99	166.532586536613	36.99	150.64480542156	36.99	253.672055721958	36.99	274.012416940495	36.99	269.432046066403	36.99	175.558161447559	36.99	168.487427346243	36.99	172.372699679548
37.14	149.41190177007	37.14	231.408430213969	37.14	191.107294904015	37.14	173.146408462188	37.14	166.246893877869	37.14	150.131379040956	37.14	253.557435748635	37.14	274.092596678135	37.14	269.043516218181	37.14	175.239693642968	37.14	168.203341156258	37.14	172.072671400922
37.23	149.097026382654	37.23	231.321185018566	37.23	190.480375143349	37.23	172.832315766924	37.23	165.846555168672	37.23	150.252946119872	37.23	253.139561404631	37.23	273.29368448034	37.23	268.40235812156	37.23	174.735673203179	37.23	167.804634443464	37.23	171.726754775821
37.32	148.77496420593	37.32	230.689564126478	37.32	190.309495493293	37.32	172.629196985242	37.32	165.296953848987	37.32	150.05438708596	37.32	252.714615633068	37.32	272.814263995492	37.32	268.045994900384	37.32	174.6893340598	37.32	167.759477836022	37.32	171.335138523797
37.38	148.96735799803	37.38	230.462737589933	37.38	189.787143433946	37.38	172.227942290667	37.38	165.331769549487	37.38	149.602881896832	37.38	252.349042452683	37.38	272.623252175244	37.38	267.318311794375	37.38	174.35915933913	37.38	167.430168929042	37.38	171.196791486275
37.51	148.600053190265	37.51	230.043966818396	37.51	189.560783104773	37.51	172.088379783927	37.51	165.018511496301	37.51	149.325038953624	37.51	251.670111317533	37.51	271.980768466394	37.51	267.30097887031	37.51	174.098516117881	37.51	167.014178751472	37.51	171.23137408309
